uniqid,identifier,Fund_Name,Portfolio_Or_Index,Holding_Date,Holding_Currency,Report_Currency,Denominator_ExchangeRate,Report_ExchangeRate,Holding_VoH_Or_Weight,Report_VoH_Or_Weight,Trucost_UID,Identifier_Type,Identifier_Value,TC_Display_Name,Latest_Year,Accounting_Date,AccountingDate_ExchangeRate,Apportioning_Denominator_CRNCY,Apportioning_Factor,Weight,Revenue_USDm,Revenue_CRNCYm,GICS_Sector_Code,GICS_Sector_Name,GICS_Industry_Group_Code,GICS_Industry_Group_Name,GICS_Industry_Code,GICS_Industry_Name,GICS_Sub_Industry_Code,GICS_Sub_Industry_Name,GICS_Description,Country,Carbon_Scope_1_tonnes_CO2e,Carbon_Scope_2_tonnes_CO2e,Carbon_Scope_3US_tonnes_CO2e,Carbon_Direct_tonnes_CO2e,Carbon_First_Tier_Indirect_tonnes_CO2e,Carbon_DirectPLUSFirst_Tier_Indirect_tCO2e,Carbon_Disclosure,Scope_1_C_DIV_R_Intensity,Scope_2_C_DIV_R_Intensity,Scope_3US_C_DIV_R_Intensity,Direct_C_DIV_R_Intensity,First_Tier_C_DIV_R_Intensity,DirectPLUSFirst_Tier_DIV_R_Intensity,Latest_year_Scope3,Carbon_Scope_3_Upstream_tCO2e,Carbon_Scope_3_Downstream_tCO2e,Scope_3_Latest_Revenue_USDm,Scope_3DS_C_DIV_R_Intensity,Reserves_CO2_emissions_from_Coal_m_tonnes,Reserves_CO2_emissions_from_Oil_m_tonnes,Reserves_CO2_emissions_from_Gas_m_tonnes,Reserves_CO2_emissions_from_Oil_PLUS_Gas_m_tonnes,Total_CO2_From_Reserves_m_tonnes,CAPEX_Coal_CRNCYm,CAPEX_Oil_CRNCYm,CAPEX_Gas_CRNCYm,CAPEX_Oil_AND_Gas_CRNCYm,CAPEX_Other_exploration_CRNCYm,CAPEX_Total_CRNCYm,CAPEX_Revenue_Intensity,Coal_Power_Generation_GWh,Natural_Gas_Power_Generation_GWh,LPG_Power_Generation_GWh,Petroleum_Power_Generation_GWh,LNG_Power_Generation_GWh,Wind_Power_Generation_GWh,Solar_Power_Generation_GWh,Biomass_Power_Generation_GWh,Geothermal_Power_Generation_GWh,Wave_AND_Tidal_Power_Generation_GWh,Hydroelectric_Power_Generation_GWh,Nuclear_Power_Generation_GWh,Landfill_Gas_Power_Generation_GWh,Other_Power_Generation_GWh,Total_FossilFuel_Power_Generation_GWh,Total_Renewable_Power_Generation_GWh,Total_Other_Power_Generation_GWh,Crude_Petroleum_And_Natural_Gas_Extraction,Tar_Sands_Extraction,Natural_Gas_Liquid_Extraction,Bituminous_Coal_And_Lignite_Surface_Mining,Bituminous_Coal_Underground_Mining,Drilling_Oil_And_Gas_Wells,Support_Activities_Oil_And_Gas_Operations,Coal_Power_Generation,Petroleum_Power_Generation,Natural_Gas_Power_Generation,Nuclear_Electric_Power_Generation,Landfill_Gas_Power_Generation,Other_Electric_Power_Generation,Biomass_Power_Generation,Hydroelectric_Power_Generation,Solar_Power_Generation,Wind_Power_Generation,Geothermal_Power_Generation,Wave_And_Tidal_Power_Generation,Total_Coal_Extraction_Revenue_Percentage,Total_Extraction_Revenue_Percentage,Total_Fossil_Fuel_Power_Generation_Revenue_Percentage,Total_Other_Power_Generation_Revenue_Percentage,Total_Renewable_Power_Generation_Revenue_Percentage,Total_Power_Generation_Revenue_Percentage,Total_Fossil_Fuel_E_And_PG_Revenue_Percentage,Total_Coal_E_And_PG_Revenue_Percentage,Coverage_2DA,Annual_Report_Year,Methodology,Intensity_unit,Base_year,Horizon_year,Source_of_forward_looking_data,tCO2e_under_OR_over_1_5C_or_1_75C_carbon_budget_2012_2025,tCO2e_under_OR_over_2C_carbon_budget_2012_2025,tCO2e_under_OR_over_2_7C_or_3C_carbon_budget_2012_2025,tCO2e_under_OR_over_4C_carbon_budget_2012_2025,tCO2e_under_OR_over_5C_carbon_budget_2012_2025,Alignment_base_year_horizon_year,2012_Company_Emissions,2012_Well_Below_2C_Aligned_Emissions,2012_2C_Aligned_Emissions,2013_Company_Emissions,2013_Well_Below_2C_Aligned_Emissions,2013_2C_Aligned_Emissions,2014_Company_Emissions,2014_Well_Below_2C_Aligned_Emissions,2014_2C_Aligned_Emissions,2015_Company_Emissions,2015_Well_Below_2C_Aligned_Emissions,2015_2C_Aligned_Emissions,2016_Company_Emissions,2016_Well_Below_2C_Aligned_Emissions,2016_2C_Aligned_Emissions,2017_Company_Emissions,2017_Well_Below_2C_Aligned_Emissions,2017_2C_Aligned_Emissions,2018_Company_Emissions,2018_Well_Below_2C_Aligned_Emissions,2018_2C_Aligned_Emissions,2019_Company_Emissions,2019_Well_Below_2C_Aligned_Emissions,2019_2C_Aligned_Emissions,2020_Company_Emissions,2020_Well_Below_2C_Aligned_Emissions,2020_2C_Aligned_Emissions,2021_Company_Emissions,2021_Well_Below_2C_Aligned_Emissions,2021_2C_Aligned_Emissions,2022_Company_Emissions,2022_Well_Below_2C_Aligned_Emissions,2022_2C_Aligned_Emissions,2023_Company_Emissions,2023_Well_Below_2C_Aligned_Emissions,2023_2C_Aligned_Emissions,2024_Company_Emissions,2024_Well_Below_2C_Aligned_Emissions,2024_2C_Aligned_Emissions,2025_Company_Emissions,2025_Well_Below_2C_Aligned_Emissions,2025_2C_Aligned_Emissions,Coverage_CEAR,Unpriced_Carbon_Cost_USD_Low_2020,Unpriced_Carbon_Cost_USD_Low_2025,Unpriced_Carbon_Cost_USD_Low_2030,Unpriced_Carbon_Cost_USD_Low_2040,Unpriced_Carbon_Cost_USD_Low_2050,Unpriced_Carbon_Cost_USD_Medium_2020,Unpriced_Carbon_Cost_USD_Medium_2025,Unpriced_Carbon_Cost_USD_Medium_2030,Unpriced_Carbon_Cost_USD_Medium_2040,Unpriced_Carbon_Cost_USD_Medium_2050,Unpriced_Carbon_Cost_USD_High_2020,Unpriced_Carbon_Cost_USD_High_2025,Unpriced_Carbon_Cost_USD_High_2030,Unpriced_Carbon_Cost_USD_High_2040,Unpriced_Carbon_Cost_USD_High_2050,Unpriced_Carbon_Cost_adjusted_EBIT_USD_High_2030,Unpriced_Carbon_Cost_adjusted_EBITDA_USD_High_2030,Unpriced_Carbon_Cost_as_PERCENT_of_EBIT_High_2030,Unpriced_Carbon_Cost_as_PERCENT_of_EBITDA_High_2030,Reduction_of_EBIT_Margin_PERCENT_points_High_2030,Reduction_of_EBITDA_Margin_PERCENT_points_High_2030,EBIT_at_risk_SUPERIOR_10PERCENT_High_2030,EBITDA_at_risk_SUPERIOR_10PERCENT_High_2030,Unpriced_Carbon_Cost_adjusted_EBIT_USD_High_2040,Unpriced_Carbon_Cost_adjusted_EBITDA_USD_High_2040,Unpriced_Carbon_Cost_as_PERCENT_of_EBIT_High_2040,Unpriced_Carbon_Cost_as_PERCENT_of_EBITDA_High_2040,Reduction_of_EBIT_Margin_PERCENT_points_High_2040,Reduction_of_EBITDA_Margin_PERCENT_points_High_2040,EBIT_at_risk_SUPERIOR_10PERCENT_High_2040,EBITDA_at_risk_SUPERIOR_10PERCENT_High_2040,Unpriced_Carbon_Cost_adjusted_EBIT_USD_High_2050,Unpriced_Carbon_Cost_adjusted_EBITDA_USD_High_2050,Unpriced_Carbon_Cost_as_PERCENT_of_EBIT_High_2050,Unpriced_Carbon_Cost_as_PERCENT_of_EBITDA_High_2050,Reduction_of_EBIT_Margin_PERCENT_points_High_2050,Reduction_of_EBITDA_Margin_PERCENT_points_High_2050,EBIT_at_risk_SUPERIOR_10PERCENT_High_2050,EBITDA_at_risk_SUPERIOR_10PERCENT_High_2050,Coverage_Physical_Risk,Data_Quality,"IFNULL(filedb.filedb_tc_6.Asset_Count,1)",Composite_Low_2020,Composite_Low_2030,Composite_Low_2050,Composite_Moderate_2020,Composite_Moderate_2030,Composite_Moderate_2050,Composite_High_2020,Composite_High_2030,Composite_High_2050,Wildfire_Moderate_2020,Wildfire_Moderate_2030,Wildfire_Moderate_2050,Wildfire_High_2020,Wildfire_High_2030,Wildfire_High_2050,Coldwave_Low_2020,Coldwave_Low_2030,Coldwave_Low_2050,Coldwave_Moderate_2020,Coldwave_Moderate_2030,Coldwave_Moderate_2050,Coldwave_High_2020,Coldwave_High_2030,Coldwave_High_2050,Heatwave_Low_2020,Heatwave_Low_2030,Heatwave_Low_2050,Heatwave_Moderate_2020,Heatwave_Moderate_2030,Heatwave_Moderate_2050,Heatwave_High_2020,Heatwave_High_2030,Heatwave_High_2050,WaterStress_Moderate_2020,WaterStress_Moderate_2030,WaterStress_Moderate_2050,WaterStress_High_2020,WaterStress_High_2030,WaterStress_High_2050,SeaLevelRise_Low_2020,Flood_Baseline,Hurricane_Baseline,SensitivityWeightAdjusted_Composite_Low_2020,SensitivityWeightAdjusted_Composite_Low_2030,SensitivityWeightAdjusted_Composite_Low_2050,SensitivityWeightAdjusted_Composite_Moderate_2020,SensitivityWeightAdjusted_Composite_Moderate_2030,SensitivityWeightAdjusted_Composite_Moderate_2050,SensitivityWeightAdjusted_Composite_High_2020,SensitivityWeightAdjusted_Composite_High_2030,SensitivityWeightAdjusted_Composite_High_2050,SensitivityScore_WaterStress,SensitivityScore_Wildfire,SensitivityScore_Heatwave,SensitivityScore_Coldwave,SensitivityScore_CoastalFlood,SensitivityScore_Flood,SensitivityScore_Hurricane
LCIV DIVERSIFD GROWTH FND487052019,487052019,LCIV DIVERSIFD GROWTH FND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48705,ISIN,US75281A1097,Range Resources Corporation,2019,31/12/2019,0.75505,3629.6,0.0275512,0.0123457,2255.43,1702.96,10,Energy,1010,Energy,101020,"Oil, Gas & Consumable Fuels",10102020,Oil & Gas Exploration & Production,Companies engaged in the exploration and production of oil and gas not classified elsewhere.,UNITED STATES,941414,112711,223435,941414,182351,1123760,Derived from previous year,552.8106290773676,66.18520430285729,131.2038909764479,552.8106290773676,107.07909380768778,659.8897137098471,2018,308667,47305400,2851.08,27778.37552564804,0,301.32,695.31,0,996.6300048828125,0,0,0,506.3138863963213,0,506.3138863963213,0.2973142629514813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698002,,0.301998,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,-7704270,-17800000,-23994600,-25871100,-27016100,<1.5°C,2740890,2740890,2740890,3419230,3277970,3411990,3618830,3277560,3551030,342833,1096490,1236550,618927,1005790,1180640,1346860,2253500,2753390,1541990,2533420,3221960,1600700,2532830,3352910,1661660,2532250,3489180,1724930,2531660,3592630,1790610,2531080,3699150,1858800,2530490,3808820,1929580,2529910,3921750,2003060,2529330,4038020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B,0,44,43,43,44,44,44,44,45,44,29,30,30,29,31,31,23,20,19,23,21,18,23,21,14,12,13,15,12,14,17,12,16,21,3,3,3,3,3,3,2,5,8,43,42,42,43,43,43,43,44,44,1,90,1,1,90,90,90
LCIV MAC FUND487072019,487072019,LCIV MAC FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48707,ISIN,US1033041013,Boyd Gaming Corporation,2019,31/12/2019,0.75505,6534.54,0.0153033,0.00406504,3326.12,2511.39,25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301010,Casinos & Gaming,Owners and operators of casinos and gaming facilities. Includes companies providing lottery and betting services.,UNITED STATES,69383.3,272791,231566,69383.3,328430,397813,Estimated data,27.627474010459004,108.62178293821557,92.20625358839303,27.627474010459004,130.7763053390233,158.40377623865058,2018,194244,3160.17,2626.73,1.258336883246013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B,0,49,48,49,49,49,49,49,50,49,44,46,45,44,46,47,22,18,20,22,20,17,22,20,13,12,14,16,12,15,18,12,16,21,2,2,2,2,3,2,2,5,7,41,41,41,41,42,42,41,42,42,1,56,16,16,56,56,56
LCIV GLOBAL BOND FUND488882019,488882019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48888,ISIN,CA3039011026,Fairfax Financial Holdings Limited,2019,31/12/2019,0.75505,13383.2,0.00747206,0.00549451,21572.6,16288.4,40,Financials,4030,Insurance,403010,Insurance,40301030,Multi-line Insurance,"Insurance companies with diversified interests in life, health and property and casualty insurance.",CANADA,10964.4,42594.6,528025,10964.4,80053.3,91017.8,Estimated data,0.6731424729543717,2.615027609350577,32.41728529226594,0.6731424729543717,4.914748227340059,5.587891060021477,2018,493104,821283,18799,50.42134960834418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,228579,120960,55512.3,35722.4,23769.7,>5°C,19008.8,19008.8,19008.8,17524.3,7963.17,8288.73,26640.7,29307.4,31752.7,25653.1,19367.6,21841.5,27639.2,15292.2,17950.6,47361,27571.8,33688.1,50757.6,30786,39153.1,50580.3,29697.2,39312.6,50403.6,28647,39472.7,50227.5,27634,39214.8,50052,26656.7,38958.6,49877.1,25714,38704,49702.9,24804.7,38451.1,49529.2,23927.5,38199.8,1,171667,770007,1447760,2166710,2453160,306111,1507870,2801060,4146750,8402340,666916,2854480,5125100,7470740,8402340,1802710000,2037240000,0.0028,0.0025,-0.0003,-0.0003,0,0,1800360000,2034900000,0.0041,0.0037,-0.0004,-0.0004,0,0,1799430000,2033960000,0.0047,0.0041,-0.0004,-0.0004,0,0,1,B,0,40,39,41,40,41,42,40,42,41,23,24,25,23,25,25,21,18,19,21,20,16,21,19,12,12,14,15,12,14,18,12,15,21,1,1,1,1,1,1,2,8,5,4,4,4,4,4,4,4,4,4,1,4,3,3,4,4,4
LCIV ABSOLUTE RETURN FND496792019,496792019,LCIV ABSOLUTE RETURN FND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,49679,ISIN,JP3421100003,"Japan Petroleum Exploration Co., Ltd.",2019,31/03/2019,0.76789,720.809,0.138733,0.0128205,2416.93,1855.94,10,Energy,1010,Energy,101020,"Oil, Gas & Consumable Fuels",10102020,Oil & Gas Exploration & Production,Companies engaged in the exploration and production of oil and gas not classified elsewhere.,JAPAN,753238,112215,297604,753238,209459,962697,Estimate used instead of disclosure - data does not cover global operations,405.8530265012602,60.46266276230293,160.35223305055175,405.8530265012602,112.85878392719525,518.7118020095314,2018,306484,7619230,2171.5,4105.324396206933,0,107.72,38.43,0,146.1500015258789,0,0,0,75.56037485945126,0,75.56037485945126,0.04071277182016578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691522,,,,,,0.0273979,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,7088560,5888890,5171460,4955530,4825820,>5°C,839362,839362,839362,766078,703745,732517,770085,658586,713538,745168,552449,623016,827739,365210,428698,869134,228559,279261,846215,265859,338115,878438,265797,351857,911889,265736,366157,946613,265675,377013,982659,265613,388191,1020080,265552,399701,1058920,265491,411551,1099240,265429,423753,1,549365,11490800,24231200,38270300,43837600,1737880,22313100,43992000,67722500,153528000,8885100,49336100,90772900,136091000,153528000,-78713900,111619000,7.5274,0.4485,-0.0419,-0.0419,1,1,-124032000,66300000,11.2855,0.6724,-0.0628,-0.0628,1,1,-141469000,48863500,12.7314,0.7586,-0.0709,-0.0709,1,1,1,B,0,39,37,40,39,40,38,39,40,39,19,19,19,19,20,19,17,10,12,17,15,8,17,13,7,14,15,17,14,16,19,14,18,22,2,2,2,2,2,2,2,7,11,26,26,27,26,26,26,26,27,26,1,53,2,2,53,53,53
LCIV ABSOLUTE RETURN FND497592019,497592019,LCIV ABSOLUTE RETURN FND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,49759,ISIN,JP3420200002,Sekisui Jushi Corporation,2019,31/03/2019,0.76789,682.34,0.146555,0.0128205,604.666,464.317,20,Industrials,2010,Capital Goods,201020,Building Products,20102010,Building Products,Manufacturers of building components and home improvement products and equipment. Excludes lumber and plywood classified under Forest Products and cement and other materials classified in the Construction Materials Sub-Industry.,JAPAN,51417.3,33045.5,142491,51417.3,71133.6,122551,Estimate used instead of disclosure - data does not cover global operations,110.73748502767317,71.17009299405524,306.8826790027773,110.73749344056972,153.20051192475506,263.9380053653248,2018,158861,3623230,621.1,7803.347870117496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B,0,42,40,44,42,43,41,42,44,42,22,23,22,22,24,22,15,8,10,15,14,6,15,10,5,15,15,18,15,17,20,15,20,23,3,3,3,3,3,3,1,4,19,15,15,16,15,15,15,15,16,15,1,21,6,6,21,21,21
LCIV ABSOLUTE RETURN FND497682019,497682019,LCIV ABSOLUTE RETURN FND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,49768,ISIN,JP3213300001,"Kato Sangyo Co., Ltd.",2019,30/09/2019,0.81304,884.839,0.113015,0.0128205,9661.6,7855.27,30,Consumer Staples,3010,Food & Staples Retailing,301010,Food & Staples Retailing,30101020,Food Distributors,Distributors of food products to other companies and not directly to the consumer.,JAPAN,217120,149668,963302,217120,235837,452956,Estimate used instead of disclosure - data does not cover global operations,27.639989693922555,19.053177805632227,122.6313437154528,27.639989693922555,30.02275877780364,57.66274648261595,2018,939615,1011900,9132.73,128.81840747482767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B,0,43,40,44,43,44,41,43,44,42,22,23,22,22,24,22,15,8,10,15,14,6,15,10,5,15,15,18,15,17,20,15,20,23,3,3,3,3,3,3,1,4,19,15,15,16,15,15,15,15,16,15,1,21,4,4,21,21,21
LCIV ABSOLUTE RETURN FND514882019,514882019,LCIV ABSOLUTE RETURN FND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,51488,ISIN,LK0092N00003,John Keells Holdings PLC,2019,31/03/2019,0.76789,1174.98,0.085108,0.0128205,802.703,616.388,20,Industrials,2010,Capital Goods,201050,Industrial Conglomerates,20105010,Industrial Conglomerates,"Diversified industrial companies with business activities in three or more sectors, none of which contributes a majority of revenues. Stakes held are predominantly of a controlling nature and stake holders maintain an operational interest in the running of the subsidiaries.",SRI LANKA,27506.8,71188,119098,27506.8,101592,129099,Value derived from data provided in Annual Report/Financial Accounts Disclosure,44.62576478626385,115.4922013288576,193.21898424580894,44.62576478626385,164.81863490083077,209.44440919308045,2018,98650.2,384132,789.61,623.1985376625177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,461191,246207,118770,80476,57774,>5°C,73752.6,73752.6,73752.6,69403.1,78935.8,82163,74005.2,84036.9,91048.8,75253.2,78375.2,88386.3,78277.8,71634.7,84087.6,82492.6,70583.1,86240.6,96066.1,58911.5,74922.6,99043.9,55763.1,73818,102114,52783,72729.6,105279,49962.1,70900.2,108543,47292,69116.8,111907,44764.6,67378.3,115376,42372.3,65683.5,118952,40107.8,64031.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B,0,35,37,38,35,36,41,35,36,45,5,6,6,5,5,6,10,8,7,10,7,5,10,7,3,15,22,24,15,20,32,15,20,43,2,2,3,2,2,3,1,20,8,21,22,22,21,21,24,21,21,27,1,28,26,26,28,28,28
LCIV MAC FUND519702019,519702019,LCIV MAC FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,51970,ISIN,KR7034220004,"LG Display Co., Ltd.",2019,31/12/2019,0.75505,12129.1,0.00824464,0.00406504,20147.1,15212,45,Information Technology,4520,Technology Hardware & Equipment,452030,"Electronic Equipment, Instruments & Components",45203015,Electronic Components,"Manufacturers of electronic components. Includes electronic components, connection devices, electron tubes, electronic capacitors and resistors, electronic coil, printed circuit board, transformer and other inductors, signal processing technology/components.","KOREA, REPUBLIC OF",2964470,4878320,3175800,2964470,5721650,8686130,Exact Value from CDP,194.87679647216075,320.6884555797741,208.768787723179,194.87679647216075,376.12668780321303,571.0035007097265,2018,3770940,57642,22119.4,3.789235845608757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA,tCO2e/US$m inflation adjusted gross profits,2012,2025,Company target,33633700,18530900,9602730,6922250,5332730,>5°C,6161150,6161150,6161150,5736820,6623200,6893980,7129580,6313940,6840770,6993360,6137050,6920960,6754410,4796390,5630190,7429690,7058880,8624750,8165270,3536130,4497190,7813700,3440940,4555040,7477260,3348310,4613630,7155310,3258170,4623600,6847220,3170460,4633590,6552400,3085110,4643610,6270270,3002060,4653640,6000280,2921240,4663700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B,0,41,40,40,41,41,40,41,41,40,18,19,18,18,19,18,21,15,14,21,18,14,21,17,11,12,14,15,12,14,18,12,17,21,2,3,2,2,2,2,2,7,11,35,35,36,35,36,36,35,36,35,1,63,19,19,63,63,63
LCIV GLOBAL BOND FUND520682019,520682019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,52068,ISIN,KYG210961051,China Mengniu Dairy Company Limited,2019,31/12/2019,0.75505,15457.6,0.00646929,0.00549451,11440.8,8638.34,30,Consumer Staples,3020,"Food, Beverage & Tobacco",302020,Food Products,30202030,Packaged Foods & Meats,"Producers of packaged foods including dairy products, fruit juices, meats, poultry, fish and pet foods.",HONG KONG,551616,909500,16157500,551616,11163000,11714600,Derived from previous year,63.85665654946876,105.28638664095764,1870.4367952479317,63.85665654946876,1292.262883148173,1356.1195686383746,2018,13801600,1026410,10425.5,118.82043360453211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,5166670,2720680,1250500,807180,541908,>5°C,473570,473570,473570,575091,576171,599727,703764,664699,720161,653321,591432,666978,687898,580885,681866,1214340,681815,833062,1057090,714708,908953,1082970,678078,897625,1109480,643326,886439,1136650,610356,866143,1164480,579074,846312,1192990,549396,826934,1222190,521240,808001,1252120,494526,789501,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B,0,45,44,44,45,45,45,45,45,46,11,11,12,11,11,13,22,17,15,22,20,15,22,18,12,15,18,19,15,16,23,15,19,26,4,3,3,4,3,3,3,8,23,28,28,28,28,28,29,28,28,29,1,36,19,19,36,36,36
LCIV GLOBAL BOND FUND526502019,526502019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,52650,ISIN,BMG0450A1053,Arch Capital Group Ltd.,2019,31/12/2019,0.75505,12588.9,0.00794352,0.00549451,7179.96,5421.23,40,Financials,4030,Insurance,403010,Insurance,40301040,Property & Casualty Insurance,Companies providing primarily property and casualty insurance.,BERMUDA,3649.26,14176.7,175742,3649.26,26644,30293.2,Estimated data,0.6731424322260298,2.6150275289463973,32.41728602930627,0.6731424322260298,4.9147483980665205,5.587890560087446,2018,158320,25789.3,6035.77,4.7570909250084465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,102297,68753.1,48320,42141.6,38388.6,>5°C,8367.42,8367.42,8367.42,8316.85,8819.21,9179.77,10838.3,8863.75,9603.33,11492.5,6954.05,7842.32,12572.7,8499.52,9977.07,16385.2,9136.71,11163.5,16296.7,7726.61,9826.57,16903,7793.23,10316.5,17531.9,7860.42,10830.9,18184.2,7928.19,11250.7,18860.8,7996.54,11686.9,19562.5,8065.49,12139.9,20290.4,8135.03,12610.5,21045.3,8205.17,13099.4,1,2638.3,62228,121818,361917,459831,35412.6,343558,924922,1506290,2475230,54282.7,614861,1390010,2165170,2475230,1308910000,1413430000,0.0011,0.001,-0.0002,-0.0002,0,0,1308140000,1412660000,0.0017,0.0015,-0.0003,-0.0003,0,0,1307830000,1412350000,0.0019,0.0018,-0.0004,-0.0004,0,0,1,B,0,36,36,36,36,36,37,36,37,37,22,23,23,22,23,23,18,16,16,18,16,14,18,16,11,10,11,12,10,12,15,10,13,17,1,1,1,1,1,1,2,5,6,3,3,3,3,3,3,3,3,3,1,2,1,1,2,2,2
LCIV GLOBAL BOND FUND530002019,530002019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,53000,ISIN,ES0140609019,"CaixaBank, S.A.",2019,31/12/2019,0.75505,11497.9,0.00869724,0.00549451,11670.6,8811.89,40,Financials,4010,Banks,401010,Banks,40101010,Diversified Banks,Commercial banks whose businesses are derived primarily from commercial lending operations and have significant business activity in retail banking and small and medium corporate lending.  Excludes banks classified in the Regional Banks and Thrifts & Mortgage Finance sub-industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry.,SPAIN,5842.47,47024,263397,5842.47,85994.5,91837,Value derived from data provided in CDP,0.6630216508861654,5.336428111353494,29.891154659255985,0.6630216508861654,9.758922052642848,10.421943371059067,2018,299442,0,12270.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA,tCO2e/US$m inflation adjusted gross profits,2012,2025,Company target,-114965,-212718,-271229,-288857,-299360,<1.5°C,28284,28284,28284,34494.1,16411.2,17082.2,14820.1,24626.4,26681.2,21361.9,25600.6,28870.7,16622,26135.3,30678.6,14897.6,30690.5,37498.6,9442.12,29302.9,37266.9,10087.6,27513.7,36422.1,10777.1,25833.8,35596.4,11513.8,24256.4,34421.8,12300.8,22775.4,33286,13141.7,21384.8,32187.7,14040,20079.1,31125.6,14999.7,18853.1,30098.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B,0,34,36,34,34,34,35,34,35,35,7,7,8,7,9,9,23,21,19,23,20,15,23,17,11,14,17,16,14,16,22,14,19,24,9,9,9,9,9,10,1,4,2,2,3,2,2,2,2,2,3,3,1,4,1,1,4,4,4
